"YEAR","SEX","AGE","RACE","HISPAN","EDUC","EMPSTAT","INCTOT","FTOTINC"
2016,1,62,2,0,6,3,1950,1950
2016,2,81,1,0,6,3,67100,67100
2016,2,49,2,0,3,3,0,NA
2016,2,36,3,4,6,2,12700,12700
2016,1,11,3,4,2,0,NA,12700
2016,1,9,3,4,1,0,NA,12700
2016,2,50,2,0,8,1,45000,75000
2016,1,24,2,0,6,1,30000,75000
2016,1,35,1,0,11,1,68000,128300
2016,2,35,1,0,10,1,60300,128300
2016,2,3,1,0,1,0,NA,128300
2016,2,3,1,0,1,0,NA,128300
2016,2,40,2,0,4,1,2300,NA
2016,2,71,1,0,10,3,22500,22500
2016,2,30,1,0,11,1,51600,51600
2016,2,32,2,0,7,1,40000,40000
2016,1,13,2,0,2,0,NA,40000
2016,2,7,2,0,1,0,NA,40000
2016,2,7,2,0,1,0,NA,40000
2016,2,81,2,0,0,3,9770,9770
2016,1,23,1,0,10,1,25000,25000
2016,1,22,1,0,7,3,2800,2800
2016,2,23,1,0,8,1,50000,50000
2016,2,56,1,0,10,1,126020,126020
2016,1,38,1,0,10,1,95000,95000
2016,1,59,2,0,3,2,0,NA
2016,1,19,1,0,7,3,100,NA
2016,2,52,1,0,6,3,130,87130
2016,1,53,1,0,6,1,60000,87130
2016,1,27,1,0,6,1,27000,87130
2016,1,17,1,0,5,3,0,87130
2016,2,21,3,0,7,3,0,0
2016,2,21,3,0,7,3,0,0
2016,1,46,1,0,8,1,78000,82500
2016,1,18,1,0,6,1,2500,82500
2016,1,16,1,0,4,1,2000,82500
2016,2,24,2,0,8,1,20000,20000
2016,1,42,1,0,8,3,3200,NA
2016,2,60,2,0,0,1,28000,36000
2016,2,15,2,0,2,0,0,36000
2016,1,12,2,0,2,0,NA,36000
2016,1,19,2,0,6,1,8000,36000
2016,2,14,2,0,2,0,NA,36000
2016,1,7,2,0,1,0,NA,NA
2016,2,34,3,1,2,1,15000,15000
2016,1,14,3,1,2,0,NA,15000
2016,1,11,3,1,2,0,NA,15000
2016,2,7,3,1,1,0,NA,15000
2016,1,36,3,1,2,1,20000,20000
2016,1,74,1,0,11,3,27200,39200
2016,2,69,1,0,10,3,12000,39200
2016,2,67,1,0,6,1,27300,509700
2016,1,75,1,0,10,1,482400,509700
2016,2,49,2,0,3,3,0,NA
2016,1,22,1,0,10,1,1100,1100
2016,2,21,1,0,7,1,8000,1100
2016,2,83,1,0,6,3,26500,26500
2016,1,73,2,0,10,1,31500,31500
2016,1,57,1,0,6,1,110000,110000
2016,2,21,1,0,7,3,5220,5220
2016,2,22,1,0,10,3,0,0
2016,2,21,1,0,7,3,1500,1500
2016,2,29,1,0,10,1,27000,27000
2016,1,36,1,0,7,1,60000,27000
2016,1,42,1,0,10,1,567000,567000
2016,1,22,1,0,7,1,47700,47700
2016,1,23,1,0,10,2,10000,10000
2016,1,23,1,0,10,1,7000,7000
2016,1,23,1,0,10,2,10000,10000
2016,1,22,1,0,10,1,7000,7000
2016,2,56,3,0,6,3,0,0
2016,1,69,1,0,7,3,16600,16600
2016,2,37,1,0,11,1,63000,105000
2016,1,37,1,0,7,1,42000,105000
2016,2,9,1,0,1,0,NA,105000
2016,1,7,1,0,1,0,NA,105000
2016,2,51,1,0,6,1,39000,39000
2016,1,11,2,0,1,0,NA,NA
2016,2,20,1,0,7,3,0,NA
2016,1,54,1,0,11,1,60300,130600
2016,2,53,1,0,11,1,70300,130600
2016,1,15,1,0,3,0,0,130600
2016,2,11,3,0,2,0,NA,130600
2016,2,30,3,0,8,1,26400,26400
2016,1,13,3,0,2,0,NA,26400
2016,2,12,3,0,2,0,NA,26400
2016,1,10,3,0,2,0,NA,26400
2016,1,8,3,0,1,0,NA,26400
2016,1,7,3,0,1,0,NA,26400
2016,1,6,3,0,1,0,NA,26400
2016,1,26,1,0,6,1,15000,15000
2016,1,30,3,0,6,1,16400,16400
2016,2,50,1,0,6,3,810,810
2016,2,33,1,0,11,1,90000,135000
2016,1,36,1,0,11,1,45000,135000
2016,1,6,1,0,1,0,NA,135000
2016,2,3,1,0,1,0,NA,135000
2016,1,1,1,0,0,0,NA,135000
2016,2,19,1,0,8,1,6700,NA
2016,1,67,1,0,10,3,42000,42000
2016,1,31,3,0,11,1,58000,58000
2016,1,48,2,0,7,3,0,NA
2016,2,18,1,0,6,1,4000,NA
2016,1,31,1,0,10,1,35000,145000
2016,2,31,1,0,10,1,110000,145000
2016,2,64,1,0,11,3,11000,11000
2016,1,45,1,0,10,1,135000,135000
2016,1,19,1,0,6,3,0,135000
2016,1,16,1,0,4,3,0,135000
2016,1,15,1,0,3,0,0,135000
2016,2,28,1,0,7,1,51000,51000
2016,1,39,1,0,7,1,140000,140000
2016,2,77,1,0,10,3,46000,46000
2016,2,33,2,0,6,1,29900,29900
2016,2,13,2,0,2,0,NA,29900
2016,2,9,2,0,1,0,NA,29900
2016,2,42,1,1,7,2,0,0
2016,2,32,1,1,11,1,205000,0
2016,2,25,3,0,7,3,2700,NA
2016,1,14,2,0,2,0,NA,NA
2016,2,26,2,0,6,1,80000,80000
2016,2,31,1,0,6,1,21600,21600
2016,1,61,3,4,2,1,5000,31700
2016,2,48,3,1,8,1,23000,31700
2016,2,17,3,4,5,1,3700,31700
2016,2,64,1,0,10,3,60750,60750
2016,1,38,3,1,2,1,22000,22000
2016,2,42,3,1,2,3,0,22000
2016,2,14,3,1,2,0,NA,22000
2016,2,10,3,1,1,0,NA,22000
2016,2,64,1,0,6,3,12800,12800
2016,2,18,1,0,6,1,720,NA
2016,2,25,1,0,10,1,37000,37000
2016,2,27,1,0,8,1,38600,38600
2016,2,24,2,0,10,1,10000,10000
2016,2,60,1,0,10,3,20000,20000
2016,1,19,1,0,7,2,0,20000
2016,1,53,1,0,10,1,101020,188040
2016,2,49,1,0,11,1,87020,188040
2016,1,13,1,0,2,0,NA,188040
2016,2,10,1,0,1,0,NA,188040
2016,1,30,1,0,6,3,0,NA
2016,2,29,2,0,7,2,7900,NA
2016,2,73,1,0,10,3,41600,41600
2016,1,60,3,0,5,1,38000,38000
2016,1,54,1,0,11,1,17500,65500
2016,2,43,1,0,6,1,48000,65500
2016,2,32,1,0,10,1,76400,76400
2016,2,39,1,0,11,1,40000,40000
2016,2,34,1,0,11,1,15000,15000
2016,1,18,1,0,6,3,3500,NA
2016,2,64,1,0,11,1,12100,12100
2016,1,30,2,0,7,3,7000,NA
2016,2,50,1,0,6,3,21600,106600
2016,1,48,1,0,7,1,85000,106600
2016,1,14,1,0,2,0,NA,106600
2016,1,46,1,0,11,1,205000,205000
2016,2,45,3,0,10,3,0,205000
2016,1,57,2,0,6,1,40000,40000
2016,2,53,1,0,6,1,12000,12000
2016,1,59,1,0,7,3,0,0
2016,2,94,1,0,6,3,12600,NA
2016,1,38,1,0,7,3,11300,11300
2016,1,48,1,0,11,1,454050,454050
2016,1,27,2,0,0,3,5800,NA
2016,2,20,1,0,7,3,390,NA
2016,2,24,1,0,10,1,4000,4000
2016,2,60,1,0,10,3,0,4000
2016,1,59,2,0,3,2,0,NA
2016,1,82,1,0,10,3,52000,52000
2016,1,30,1,0,10,1,45000,45000
2016,1,84,1,0,6,3,30000,NA
2016,2,33,2,0,5,1,2000,2000
2016,1,10,2,0,1,0,NA,2000
2016,2,6,2,0,1,0,NA,2000
2016,1,5,2,0,1,0,NA,2000
2016,1,0,2,0,0,0,NA,2000
2016,1,69,1,0,10,1,146000,240000
2016,2,69,1,1,10,1,94000,240000
2016,1,32,3,0,10,1,48800,48800
2016,1,69,1,0,6,3,12200,NA
2016,2,26,1,0,10,1,20000,20000
2016,2,56,1,0,11,1,155000,187000
2016,1,60,1,0,10,1,30000,187000
2016,2,18,1,0,6,2,2000,187000
2016,1,52,2,0,7,1,52000,52000
2016,2,43,2,0,10,2,0,52000
2016,1,14,2,0,2,0,NA,52000
2016,2,12,2,0,2,0,NA,52000
2016,1,9,2,0,1,0,NA,52000
2016,2,25,1,0,11,1,17000,17000
2016,1,26,1,0,10,3,110,17000
2016,1,8,2,0,1,0,NA,NA
2016,2,33,1,0,10,1,69000,69000
2016,2,45,1,0,10,1,75000,75000
2016,1,12,1,0,2,0,NA,75000
2016,2,18,1,0,6,3,450,NA
2016,1,22,1,0,6,3,0,NA
2016,1,20,1,0,7,1,10000,NA
2016,1,60,1,0,7,1,41000,41000
2016,2,29,2,0,7,1,26000,68400
2016,1,37,2,0,6,2,42400,68400
2016,2,1,2,0,0,0,NA,68400
2016,2,11,2,0,2,0,NA,NA
2016,2,64,1,0,11,1,60000,60000
2016,1,26,1,0,7,1,9500,9500
2016,2,24,1,0,6,1,38000,38000
2016,1,24,1,0,6,1,21000,21000
2016,2,26,1,0,10,1,40000,9500
2016,1,44,1,0,10,1,1610,NA
2016,1,55,3,0,8,3,8800,8800
2016,1,22,1,4,7,3,1200,1200
2016,2,32,1,0,11,1,76000,76000
2016,2,45,1,0,8,1,47000,92000
2016,1,42,1,1,0,1,45000,92000
2016,1,18,1,1,6,3,0,92000
2016,2,15,1,1,2,0,0,92000
2016,1,59,1,0,7,3,10000,NA
2016,2,33,1,0,10,1,13000,13000
2016,1,4,1,0,1,0,NA,13000
2016,1,33,1,0,10,1,30000,30000
2016,1,33,1,0,6,3,0,13000
2016,1,50,1,0,6,3,0,0
2016,2,37,2,0,6,1,42900,42900
2016,2,11,2,0,2,0,NA,42900
2016,1,70,1,0,7,3,141360,195450
2016,2,68,1,0,7,3,54090,195450
2016,2,65,1,0,10,1,220000,345000
2016,2,64,1,0,10,1,125000,345000
2016,2,68,1,0,7,3,7700,7700
2016,2,41,1,0,7,1,47000,47000
2016,2,31,1,0,10,3,10000,36500
2016,1,34,1,0,10,1,26500,36500
2016,1,29,1,0,10,1,50000,50000
2016,2,28,1,0,10,1,14000,14000
2016,2,28,1,0,8,1,19000,14000
2016,2,32,1,0,7,1,17000,17000
2016,2,59,1,0,7,1,37000,61000
2016,1,59,1,0,7,1,24000,61000
2016,1,74,1,0,11,3,127900,159900
2016,2,73,1,0,10,3,32000,159900
2016,2,40,1,0,11,1,55000,247000
2016,1,46,1,0,11,1,192000,247000
2016,1,4,1,1,1,0,NA,247000
2016,2,35,3,0,10,1,20000,80000
2016,1,39,1,0,7,1,60000,80000
2016,2,4,3,0,0,0,NA,80000
2016,1,14,3,0,3,0,NA,80000
2016,1,56,1,0,10,1,125260,125260
2016,1,30,1,0,10,1,82000,82000
2016,1,50,1,0,7,1,85100,85100
2016,2,91,1,0,2,3,6000,NA
2016,1,11,2,0,2,0,NA,NA
2016,2,30,1,0,6,1,19410,19410
2016,2,4,1,0,0,0,NA,19410
2016,2,2,1,0,0,0,NA,19410
2016,2,61,1,0,11,1,2000,2000
2016,1,76,1,0,10,3,7200,7200
2016,2,66,1,0,10,1,28600,28600
2016,1,58,2,0,6,3,2400,NA
2016,1,34,2,0,7,1,30700,30700
2016,1,53,2,0,10,1,53200,53200
2016,1,15,2,0,2,0,0,53200
2016,1,58,1,0,6,1,19900,19900
2016,2,27,1,0,6,3,2400,NA
2016,1,18,1,0,6,1,4500,NA
2016,1,19,1,0,6,1,11100,NA
2016,1,32,2,0,6,3,20000,NA
2016,2,69,1,0,11,1,53540,113440
2016,1,71,1,0,11,1,59900,113440
2016,1,67,1,0,11,1,147000,147000
2016,1,24,1,0,10,1,42000,42000
2016,1,24,1,0,7,1,27000,27000
2016,1,24,1,0,10,1,30000,30000
2016,1,31,2,0,6,1,15500,15500
2016,2,54,2,0,6,2,2300,15500
2016,1,33,2,0,6,3,200,15500
2016,2,81,3,0,6,3,20100,20100
2016,1,61,1,0,10,1,65000,65000
2016,2,63,1,0,10,3,0,65000
2016,1,71,1,0,6,1,35500,NA
2016,2,51,1,0,10,1,31200,31200
2016,1,70,3,0,11,3,38400,68100
2016,2,68,1,0,11,1,29700,68100
2016,2,69,1,0,7,3,16220,85220
2016,1,75,1,0,11,3,69000,85220
2016,1,43,3,1,1,1,59000,59000
2016,1,19,3,1,7,1,19200,59000
2016,1,17,3,1,5,3,0,59000
2016,2,12,3,1,2,0,NA,59000
2016,2,9,3,1,1,0,NA,59000
2016,2,41,3,1,3,3,0,59000
2016,1,28,2,0,5,3,6000,NA
2016,1,45,1,0,7,1,250000,480000
2016,2,49,1,0,11,1,230000,480000
2016,1,13,1,0,2,0,NA,480000
2016,2,14,1,0,2,0,NA,480000
2016,2,12,1,0,2,0,NA,480000
2016,2,18,3,0,6,3,2000,NA
2016,2,68,1,0,6,3,53000,145000
2016,1,67,1,0,11,3,92000,145000
2016,2,48,1,0,8,3,10700,NA
2016,1,26,1,0,10,1,47500,47500
2016,2,27,1,0,10,1,70010,47500
2016,2,56,1,0,10,1,27000,27000
2016,1,67,1,0,6,1,38100,38100
2016,1,29,1,1,11,1,24300,60800
2016,2,26,1,0,10,1,36500,60800
2016,1,40,1,0,11,1,58300,171300
2016,2,37,1,0,11,1,113000,171300
2016,2,5,1,0,1,0,NA,171300
2016,2,2,1,0,0,0,NA,171300
2016,1,19,1,0,6,3,4000,NA
2016,1,63,1,0,8,1,65000,129100
2016,2,61,1,0,6,1,32100,129100
2016,1,32,1,0,0,1,32000,129100
2016,1,80,1,0,11,3,17000,NA
2016,1,20,3,0,7,1,10800,NA
2016,2,61,1,0,11,1,65000,65000
2016,1,22,1,0,6,3,550,550
2016,2,16,1,0,4,3,0,NA
2016,1,42,1,0,8,3,3200,NA
2016,2,51,1,0,11,3,51000,51000
2016,2,58,1,0,6,3,34000,34000
2016,1,57,1,0,6,3,0,34000
2016,1,34,1,0,10,1,50000,80000
2016,2,32,1,0,10,1,30000,80000
2016,1,0,1,0,0,0,NA,80000
2016,1,43,1,0,10,1,45300,77000
2016,2,37,1,0,7,1,31700,77000
2016,2,63,3,0,4,3,9000,39000
2016,2,33,3,0,5,1,30000,39000
2016,1,32,3,0,5,3,0,39000
2016,1,9,3,0,1,0,NA,39000
2016,1,6,3,0,1,0,NA,39000
2016,2,3,3,0,0,0,NA,39000
2016,2,18,1,0,7,3,3000,NA
2016,2,28,1,0,11,3,4000,4000
2016,2,31,1,0,10,1,54000,54000
2016,1,55,1,0,11,1,180100,245400
2016,2,59,1,0,11,1,65100,245400
2016,1,15,1,0,3,0,200,245400
2016,2,11,1,0,2,0,NA,245400
2016,2,32,1,0,10,3,13200,102200
2016,1,34,1,0,7,1,89000,102200
2016,1,0,1,0,0,0,NA,102200
2016,2,78,1,0,6,3,36000,36000
2016,1,34,1,0,6,3,2500,NA
2016,1,34,3,0,7,1,40000,40000
2016,2,26,3,0,0,3,0,40000
2016,1,4,3,0,1,0,NA,40000
2016,1,3,3,0,0,0,NA,40000
2016,1,1,3,0,0,0,NA,40000
2016,1,20,1,0,7,1,2000,NA
2016,1,28,1,0,11,1,94000,94000
2016,2,72,1,0,7,3,0,0
2016,1,65,1,0,11,1,150000,604000
2016,2,61,1,0,11,1,454000,604000
2016,2,47,1,0,10,1,10900,10900
2016,2,65,1,0,8,1,32300,32300
2016,1,68,1,0,10,1,15000,16000
2016,1,25,1,0,7,1,1000,16000
2016,1,22,1,0,6,3,0,NA
2016,2,22,1,0,10,1,2500,2500
2016,1,21,1,0,6,1,13000,2500
2016,2,39,1,0,11,3,0,95000
2016,1,41,1,0,11,1,95000,95000
2016,2,7,1,0,1,0,NA,95000
2016,2,5,1,0,1,0,NA,95000
2016,2,59,1,0,6,1,60000,60000
2016,1,65,1,0,10,3,36100,64100
2016,2,62,1,0,6,3,28000,64100
2016,1,25,1,0,10,1,60200,60200
2016,2,24,1,0,6,3,0,NA
2016,1,31,1,0,10,1,110000,150000
2016,2,31,1,0,10,1,40000,150000
2016,1,28,3,0,6,1,70000,70000
2016,1,8,3,0,1,0,NA,70000
2016,2,28,3,0,10,1,60000,70000
2016,1,21,1,0,7,3,2000,NA
2016,1,47,1,0,10,1,71200,76200
2016,2,31,1,0,10,1,5000,76200
2016,2,2,3,0,0,0,NA,NA
2016,1,69,1,0,10,1,148000,189600
2016,2,65,1,0,11,3,41600,189600
2016,2,91,1,0,4,3,10800,NA
2016,1,30,2,0,10,1,79000,79000
2016,2,47,1,0,11,1,80000,131710
2016,1,48,1,0,10,1,50390,131710
2016,1,19,1,0,6,1,1200,131710
2016,1,17,1,0,4,3,120,131710
2016,2,55,1,0,11,1,52500,52500
2016,2,38,1,0,6,1,24000,24000
2016,1,6,1,0,1,0,NA,24000
2016,1,38,1,0,6,1,13000,24000
2016,1,23,1,0,7,1,4000,4000
2016,2,23,1,3,10,1,48000,4000
2016,1,50,1,0,7,1,75000,91100
2016,2,49,1,0,7,1,16100,91100
2016,2,17,1,0,4,3,0,91100
2016,1,37,1,0,11,1,40500,135500
2016,2,34,1,0,11,1,95000,135500
2016,1,2,1,0,0,0,NA,135500
2016,1,0,1,0,0,0,NA,135500
2016,2,19,1,0,7,1,700,700
2016,2,22,1,0,10,1,20000,20000
2016,2,21,3,0,7,1,1000,1000
2016,2,20,3,0,7,1,1000,1000
2016,1,64,1,4,2,1,12000,36000
2016,2,65,1,4,2,3,0,36000
2016,2,35,1,4,7,1,12000,36000
2016,2,30,1,4,6,1,12000,36000
2016,2,20,1,0,7,3,0,NA
2016,1,44,1,2,6,1,30000,90000
2016,2,44,3,1,6,1,30000,90000
2016,2,21,1,2,6,1,30000,90000
2016,2,14,1,2,2,0,NA,90000
2016,2,8,1,2,1,0,NA,90000
2016,2,21,3,0,6,1,5000,NA
2016,1,55,1,0,8,3,11100,11100
2016,1,33,1,0,10,1,60000,66000
2016,2,36,1,0,10,1,6000,66000
2016,2,36,1,0,11,1,19000,264000
2016,2,44,2,0,11,1,245000,264000
2016,2,2,3,0,0,0,NA,264000
2016,2,70,3,0,0,3,7900,71100
2016,1,72,3,0,0,3,7900,71100
2016,1,35,3,0,10,1,40000,71100
2016,1,41,3,0,6,3,8900,71100
2016,1,10,3,0,2,0,NA,71100
2016,1,9,3,0,1,0,NA,71100
2016,2,7,3,0,1,0,NA,71100
2016,2,4,3,0,1,0,NA,71100
2016,2,30,3,0,10,1,6400,71100
2016,1,30,1,0,11,1,84300,122300
2016,1,31,3,1,10,1,38000,122300
2016,1,22,1,0,7,1,40000,40000
2016,1,45,1,0,7,1,20000,37200
2016,1,35,1,0,8,1,30000,30000
2016,1,20,3,0,7,1,17200,37200
2016,1,48,1,0,6,1,35000,137900
2016,2,45,1,0,6,1,42000,137900
2016,1,25,1,0,6,2,0,137900
2016,1,21,1,0,6,1,12000,137900
2016,1,52,1,0,6,1,40500,137900
2016,1,24,1,0,6,3,8400,137900
2016,1,28,1,0,10,1,88000,88000
2016,1,28,1,0,10,1,95000,95000
2016,1,33,1,0,7,1,44000,44000
2016,1,24,1,0,6,1,28000,28000
2016,1,19,1,0,6,2,12400,12400
2016,2,18,3,0,6,1,16200,16200
2016,1,0,3,1,0,0,NA,NA
2016,1,66,1,0,6,3,16000,16000
2016,1,40,1,0,10,1,85000,118000
2016,2,39,1,0,8,1,33000,118000
2016,1,5,1,0,0,0,NA,118000
2016,2,2,1,0,0,0,NA,118000
2016,1,31,1,1,3,1,27000,27000
2016,2,35,1,1,2,3,0,27000
2016,1,6,1,1,1,0,NA,27000
2016,2,58,3,0,5,3,15800,NA
2016,2,36,1,0,10,1,56000,114000
2016,1,29,1,0,10,1,58000,114000
2016,1,4,1,0,0,0,NA,114000
2016,2,4,1,0,0,0,NA,114000
2016,2,32,1,0,11,1,105000,105000
2016,2,33,3,4,8,1,42000,42000
2016,1,45,1,0,11,1,68000,120000
2016,2,47,1,0,11,1,52000,120000
2016,2,9,1,0,1,0,NA,120000
2016,1,69,1,0,10,3,8501,8501
2016,2,19,1,0,7,1,2500,NA
2016,2,33,2,0,6,2,42100,42100
2016,1,12,2,0,2,0,NA,42100
2016,1,9,2,0,1,0,NA,42100
2016,1,4,2,0,0,0,NA,42100
2016,2,20,1,0,7,3,5000,5000
2016,2,21,1,0,7,1,5000,5000
2016,2,71,1,0,7,3,15104,15104
2016,1,23,1,0,10,1,3000,3000
2016,2,34,1,0,11,1,26600,26600
2016,2,28,1,0,10,1,15000,15000
2016,2,62,1,0,10,1,2000,57400
2016,1,62,1,0,6,1,55400,57400
2016,1,50,1,0,10,1,50000,116000
2016,2,39,3,0,8,1,66000,116000
2016,1,9,3,0,1,0,NA,116000
2016,2,7,3,0,1,0,NA,116000
2016,1,57,1,0,10,1,3200,3200
2016,1,54,3,0,11,1,15000,176000
2016,2,52,3,0,11,1,161000,176000
2016,2,27,1,0,10,1,53070,53070
2016,1,28,1,0,10,1,20000,20000
2016,1,25,1,0,10,1,40200,40200
2016,1,23,1,0,7,1,10000,10000
2016,2,37,1,0,10,1,74000,74000
2016,1,10,1,0,1,0,NA,74000
2016,1,7,1,0,1,0,NA,74000
2016,2,26,1,0,10,1,101000,101000
2016,2,42,3,4,8,1,41500,109300
2016,1,53,1,0,6,1,42000,109300
2016,1,20,1,4,6,1,21000,109300
2016,2,18,1,4,5,1,4800,109300
2016,1,11,1,4,1,0,NA,109300
2016,2,49,1,0,10,2,28000,28000
2016,2,61,2,0,8,3,0,187800
2016,1,61,1,0,11,3,108000,187800
2016,1,25,3,0,10,1,51000,187800
2016,1,23,3,0,6,1,13300,187800
2016,2,22,3,0,6,3,12500,187800
2016,1,20,3,0,7,3,3000,187800
2016,2,20,1,0,6,1,5000,5000
2016,2,22,3,0,7,3,1600,1600
2016,2,21,1,0,6,3,5000,5000
2016,2,20,3,0,6,1,6000,6000
2016,1,62,1,0,8,1,147700,285700
2016,2,61,1,0,7,1,138000,285700
2016,1,17,3,0,7,3,0,NA
2016,1,19,1,0,6,3,1200,NA
2016,1,18,1,0,6,3,3000,NA
2016,1,32,2,0,6,3,20000,NA
2016,1,41,1,0,6,1,25000,25000
2016,2,29,1,0,7,2,5400,5400
2016,2,8,1,0,1,0,NA,5400
2016,2,1,1,0,0,0,NA,5400
2016,1,43,2,0,6,3,550,550
2016,1,6,2,0,1,0,NA,550
2016,2,78,1,0,6,3,13400,13400
2016,2,33,1,0,7,2,20000,20000
2016,2,11,1,0,2,0,NA,20000
2016,1,58,2,0,2,3,8800,8800
2016,2,76,1,0,10,3,40704,40704
2016,1,55,1,0,8,1,225000,341000
2016,2,56,1,0,10,1,110000,341000
2016,2,19,1,0,6,1,6000,341000
2016,2,15,1,0,3,0,0,341000
2016,1,60,2,0,11,1,30000,30000
2016,2,54,1,0,11,1,126000,126000
2016,2,41,1,0,10,1,70100,70100
2016,2,47,1,0,11,1,41400,147100
2016,1,59,1,0,10,1,105700,147100
2016,2,86,1,0,10,3,8000,NA
2016,2,41,1,0,11,1,38000,148000
2016,1,44,1,0,10,1,110000,148000
2016,1,13,1,0,2,0,NA,148000
2016,1,7,1,0,1,0,NA,148000
2016,1,28,1,0,11,1,72050,144050
2016,2,32,1,0,10,1,72000,144050
2016,2,30,2,0,7,3,2700,NA
2016,1,65,1,0,11,3,23100,23100
2016,2,69,1,0,10,1,454000,554000
2016,1,65,1,0,11,1,1e+05,554000
2016,2,28,1,0,10,1,12000,12000
2016,1,25,1,0,7,2,22000,40000
2016,2,24,1,0,10,2,18000,40000
2016,1,53,1,0,10,2,1200,NA
2016,2,30,2,0,6,2,18500,18500
2016,2,6,2,0,1,0,NA,18500
2016,2,0,2,0,0,0,NA,18500
2016,1,53,1,0,6,3,5000,9800
2016,1,25,3,0,6,2,4800,9800
2016,2,24,1,0,10,1,30000,30000
2016,2,24,1,0,10,1,65000,65000
2016,1,39,1,0,10,1,93000,169000
2016,2,39,1,0,11,1,76000,169000
2016,2,9,1,0,1,0,NA,169000
2016,1,7,1,0,1,0,NA,169000
2016,2,32,2,0,6,3,200,200
2016,1,29,1,0,10,1,83130,193130
2016,2,29,1,0,10,1,110000,193130
2016,2,64,1,0,11,1,52100,90600
2016,1,66,1,0,7,3,38500,90600
2016,2,25,1,0,10,1,28000,28000
2016,1,25,1,0,10,1,70000,28000
2016,1,57,1,0,8,1,3500,3500
2016,1,30,1,0,8,1,48000,48000
2016,1,33,1,0,10,1,15000,130200
2016,2,33,3,0,10,1,1e+05,130200
2016,1,6,1,0,1,0,NA,130200
2016,2,56,1,0,6,2,15200,130200
2016,2,19,3,0,7,3,1500,NA
2016,2,55,1,0,10,1,36000,36000
2016,1,17,3,0,4,3,0,36000
2016,1,43,1,0,10,1,80000,80000
2016,1,25,1,0,6,1,16800,16800
2016,2,22,1,0,7,1,15000,16800
2016,2,23,1,0,7,1,74000,74000
2016,2,24,3,2,7,1,30000,30000
2016,2,24,3,0,8,1,25000,25000
2016,1,24,2,0,7,1,32000,32000
2016,1,20,1,0,6,3,1500,1500
2016,1,20,1,0,6,3,5000,5000
2016,1,20,1,0,6,1,5000,5000
2016,1,19,1,0,7,1,1500,1500
2016,1,65,1,0,0,3,34000,34000
2016,2,30,1,0,10,1,48030,48030
2016,2,51,2,0,6,1,64000,64000
2016,2,19,3,0,6,1,8300,NA
2016,1,18,3,0,6,2,790,NA
2016,1,18,1,1,3,3,3900,NA
2016,2,31,1,0,10,1,25000,63000
2016,1,30,1,0,10,1,38000,63000
2016,1,1,1,0,0,0,NA,63000
2016,2,41,2,0,6,3,8400,38400
2016,1,22,2,0,6,1,30000,38400
2016,2,13,2,0,2,0,NA,38400
2016,1,26,1,0,10,1,58000,58000
2016,2,27,1,0,10,3,0,58000
2016,2,61,1,0,5,3,1600,94600
2016,1,61,1,0,5,3,11000,94600
2016,1,88,1,1,7,3,82000,94600
2016,1,49,1,0,7,1,454000,454000
2016,1,61,1,0,6,3,9660,9660
2016,1,27,1,0,10,1,13000,28000
2016,1,21,1,0,6,1,15000,28000
2016,2,28,2,0,11,1,110000,110000
2016,1,21,1,0,6,1,12000,12000
2016,2,19,1,0,7,1,10000,12000
2016,1,25,1,0,7,1,18000,18000
2016,1,24,1,0,7,1,26200,26200
2016,1,25,1,0,10,1,31300,18000
2016,2,60,1,0,7,1,15040,15040
2016,1,37,1,0,10,1,60000,60000
2016,1,33,1,0,10,1,60000,60000
2016,1,48,2,0,7,3,0,NA
2016,1,48,1,0,6,1,18400,NA
2016,1,48,3,0,10,1,160000,240000
2016,2,41,3,0,10,1,80000,240000
2016,2,7,3,0,1,0,NA,240000
2016,2,3,3,0,0,0,NA,240000
2016,1,64,1,0,7,1,48000,48000
2016,2,53,1,0,11,1,78000,48000
2016,2,61,1,0,11,1,79000,79000
2016,1,64,1,0,7,1,55000,78800
2016,2,63,1,0,8,1,23800,78800
2016,2,53,2,0,6,1,20500,20500
2016,1,15,2,0,2,0,2800,20500
2016,1,53,2,0,6,1,61000,20500
2016,1,31,1,0,10,1,14000,14000
2016,1,29,1,0,11,1,3000,3000
2016,1,26,1,0,0,1,327000,327000
2016,2,71,1,0,11,3,93800,93800
2016,2,87,1,0,4,3,13400,NA
2016,1,58,1,0,6,1,2600,2600
2016,1,63,3,0,8,3,14900,14900
2016,2,73,1,0,6,3,25600,25600
2016,1,25,3,0,10,1,40040,40040
2016,2,23,1,0,10,1,30000,40040
2016,1,79,1,0,11,3,18900,26600
2016,2,77,1,0,10,3,7700,26600
2016,1,28,1,0,6,1,52000,52000
2016,2,30,3,0,11,1,25700,25700
2016,2,53,2,0,6,1,2000,8000
2016,2,20,2,0,6,1,6000,8000
2016,1,35,1,0,10,1,16000,16000
2016,2,38,3,0,11,1,77800,77800
2016,1,65,3,0,7,3,44870,60930
2016,2,67,1,0,6,3,12760,60930
2016,1,26,3,0,10,1,3300,60930
2016,1,37,1,0,6,3,0,NA
2016,2,58,1,0,11,1,63800,77400
2016,2,73,1,0,10,3,13600,77400
2016,2,30,3,1,10,1,35000,35000
2016,1,18,1,1,3,3,3900,NA
2016,2,55,1,0,6,2,500,10000
2016,2,23,1,0,7,1,9500,10000
2016,1,2,1,1,0,0,NA,10000
